id	altmetric_id	authors	journal	type	doi	altmetric_score	date	pubyear	pubmonth	males	females	unknown	propmales	propfemales	propunknown	numauthors	firstgender	firstgenderprob	lastgender	lastgenderprob	authors_format	cleaned_authors
10041834	17777568	['Davies, Justin E.', 'Sen, Sayan', 'Dehbi, Hakim-Moulay', 'Al-Lamee, Rasha', 'Petraco, Ricardo', 'Nijjer, Sukhjinder S.', 'Bhindi, Ravinay', 'Lehman, Sam J.', 'Walters, Darren', 'Sapontis, James', 'Janssens, Luc', 'Vrints, Christiaan J.', 'Khashaba, Ahmed', 'Laine, Mika', 'Van Belle, Eric', 'Krackhardt, Florian', 'Bojara, Waldemar', 'Going, Olaf', 'Härle, Tobias', 'Indolfi, Ciro', 'Niccoli, Giampaolo', 'Ribichini, Flavo', 'Tanaka, Nobuhiro', 'Yokoi, Hiroyoshi', 'Takashima, Hiroaki', 'Kikuta, Yuetsu', 'Erglis, Andrejs', 'Vinhas, Hugo', 'Canas Silva, Pedro', 'Baptista, Sérgio B.', 'Alghamdi, Ali', 'Hellig, Farrel', 'Koo, Bon-Kwon', 'Nam, Chang-Wook', 'Shin, Eun-Seok', 'Doh, Joon-Hyung', 'Brugaletta, Salvatore', 'Alegria-Barrero, Eduardo', 'Meuwissen, Martijin', 'Piek, Jan J.', 'van Royen, Niels', 'Sezer, Murat', 'Di Mario, Carlo', 'Gerber, Robert T.', 'Malik, Iqbal S.', 'Sharp, Andrew S.P.', 'Talwar, Suneel', 'Tang, Kare', 'Samady, Habib', 'Altman, John', 'Seto, Arnold H.', 'Singh, Jasvindar', 'Jeremias, Allen', 'Matsuo, Hitoshi', 'Kharbanda, Rajesh K.', 'Patel, Manesh R.', 'Serruys, Patrick', 'Escaned, Javier', 'Justin E. Davies', 'Sayan Sen', 'Hakim-Moulay Dehbi', 'Rasha Al-Lamee', 'Ricardo Petraco', 'Sukhjinder S. Nijjer', 'Ravinay Bhindi', 'Sam J. Lehman', 'Darren Walters', 'James Sapontis', 'Luc Janssens', 'Christiaan J. Vrints', 'Ahmed Khashaba', 'Mika Laine', 'Eric Van Belle', 'Florian Krackhardt', 'Waldemar Bojara', 'Olaf Going', 'Tobias Härle', 'Ciro Indolfi', 'Giampaolo Niccoli', 'Flavo Ribichini', 'Nobuhiro Tanaka', 'Hiroyoshi Yokoi', 'Hiroaki Takashima', 'Yuetsu Kikuta', 'Andrejs Erglis', 'Hugo Vinhas', 'Pedro Canas Silva', 'Sérgio B. Baptista', 'Ali Alghamdi', 'Farrel Hellig', 'Bon-Kwon Koo', 'Chang-Wook Nam', 'Eun-Seok Shin', 'Joon-Hyung Doh', 'Salvatore Brugaletta', 'Eduardo Alegria-Barrero', 'Martijin Meuwissen', 'Jan J. Piek', 'Niels van Royen', 'Murat Sezer', 'Carlo Di Mario', 'Robert T. Gerber', 'Iqbal S. Malik', 'Andrew S.P. Sharp', 'Suneel Talwar', 'Kare Tang', 'Habib Samady', 'John Altman', 'Arnold H. Seto', 'Jasvindar Singh', 'Allen Jeremias', 'Hitoshi Matsuo', 'Rajesh K. Kharbanda', 'Manesh R. Patel', 'Patrick Serruys', 'Javier Escaned']	New England Journal of Medicine	article	10.1056/nejmoa1700445	137.35	2017-03-21T22:07:44+00:00	2017	3	50	4	4	0.862068965517241	0.0689655172413793	0.0689655172413793	58	male	0.98	male	0.99	lastfirst	Davies Justin, Sen Sayan, Dehbi Hakim-Moulay, Al-Lamee Rasha, Petraco Ricardo, Nijjer Sukhjinder, Bhindi Ravinay, Lehman Sam, Walters Darren, Sapontis James, Janssens Luc, Vrints Christiaan, Khashaba Ahmed, Laine Mika, Van Belle, Krackhardt Florian, Bojara Waldemar, Going Olaf, Härle Tobias, Indolfi Ciro, Niccoli Giampaolo, Ribichini Flavo, Tanaka Nobuhiro, Yokoi Hiroyoshi, Takashima Hiroaki, Kikuta Yuetsu, Erglis Andrejs, Vinhas Hugo, Canas Silva, Baptista Sérgio, Alghamdi Ali, Hellig Farrel, Koo Bon-Kwon, Nam Chang-Wook, Shin Eun-Seok, Doh Joon-Hyung, Brugaletta Salvatore, Alegria-Barrero Eduardo, Meuwissen Martijin, Piek Jan, van Royen, Sezer Murat, Di Mario, Gerber Robert, Malik Iqbal, Sharp Andrew, Talwar Suneel, Tang Kare, Samady Habib, Altman John, Seto Arnold, Singh Jasvindar, Jeremias Allen, Matsuo Hitoshi, Kharbanda Rajesh, Patel Manesh, Serruys Patrick, Escaned Javier
10043621	10677256	['Huang, Michelle', 'Bhurawala, Habib', 'Nanan, Ralph']	New England Journal of Medicine	article	10.1056/nejmc1608228#sa1	0.25	2016-08-18T00:00:00+00:00	2016	8	2	1	0	0.666666666666667	0.333333333333333	0	3	female	0.98	male	0.99	lastfirst	Huang Michelle, Bhurawala Habib, Nanan Ralph
10046075	2200436	['James A. Russell']	New England Journal of Medicine	article	10.1056/nejme1402066	51.058	2014-03-18T00:00:00+00:00	2014	3	1	0	0	1	0	0	1	male	0.99	male	0.99	firstlast	James Russell
10046083	1690166	['Ghany MG', 'Liang TJ']	New England Journal of Medicine	article	10.1056/nejmc1307589	4.5	2013-08-15T00:00:00+00:00	2013	8	0	0	2	0	0	1	2					nofirstname	Ghany M, Liang T
10046231	2806644	['Victoria Sopik', 'Steven A Narod']	New England Journal of Medicine	article	10.1056/nejmc1410673#sa1	0.25	2014-10-23T00:00:00+00:00	2014	10	1	1	0	0.5	0.5	0	2	female	0.98	male	0.99	firstlast	Victoria Sopik, Steven Narod
10051965	3509177	['White WB', 'Zannad F']	New England Journal of Medicine	article	None	3	2014-02-02T00:00:00+00:00	2014	2	0	0	2	0	0	1	2					nofirstname	White W, Zannad F
10053272	955085	['Aaron S. Kesselheim', 'Christopher T. Robertson', 'Jessica A. Myers', 'Susannah L. Rose', 'Victoria Gillet', 'Kathryn M. Ross', 'Robert J. Glynn', 'Steven Joffe', 'Jerry Avorn', 'Kesselheim AS', 'Robertson CT', 'Myers JA', 'Rose SL', 'Gillet V', 'Ross KM', 'Glynn RJ', 'Joffe S', 'Avorn J', 'Kesselheim, Aaron S.', 'Robertson, Christopher T.', 'Myers, Jessica A.', 'Rose, Susannah L.', 'Gillet, Victoria', 'Ross, Kathryn M.', 'Glynn, Robert J.', 'Joffe, Steven', 'Avorn, Jerry']	New England Journal of Medicine	article	10.1056/nejmsa1202397	340.986	2012-09-20T00:00:00+00:00	2012	9	5	4	0	0.555555555555556	0.444444444444444	0	9	male	0.99	male	0.97	firstlast	Aaron Kesselheim, Christopher Robertson, Jessica Myers, Susannah Rose, Victoria Gillet, Kathryn Ross, Robert Glynn, Steven Joffe, Jerry Avorn
10057380	812345	['Anders Perner', 'Nicolai Haase', 'Anne B. Guttormsen', 'Jyrki Tenhunen', 'Gudmundur Klemenzson', 'Anders Åneman', 'Kristian R. Madsen', 'Morten H. Møller', 'Jeanie M. Elkjær', 'Lone M. Poulsen', 'Asger Bendtsen', 'Robert Winding', 'Morten Steensen', 'Pawel Berezowicz', 'Peter Søe-Jensen', 'Morten Bestle', 'Kristian Strand', 'Jørgen Wiis', 'Jonathan O. White', 'Klaus J. Thornberg', 'Lars Quist', 'Jonas Nielsen', 'Lasse H. Andersen', 'Lars B. Holst', 'Katrin Thormar', 'Anne-Lene Kjældgaard', 'Maria L. Fabritius', 'Frederik Mondrup', 'Frank C. Pott', 'Thea P. Møller', 'Per Winkel', 'Jørn Wetterslev', 'Perner A', 'Haase N', 'Guttormsen AB', 'Tenhunen J', 'Klemenzson G', 'Aneman A', 'Madsen KR', 'Møller MH', 'Elkjær JM', 'Poulsen LM', 'Bendtsen A', 'Winding R', 'Steensen M', 'Berezowicz P', 'Søe-Jensen P', 'Bestle M', 'Strand K', 'Wiis J', 'White JO', 'Thornberg KJ', 'Quist L', 'Nielsen J', 'Andersen LH', 'Holst LB', 'Thormar K', 'Kjældgaard AL', 'Fabritius ML', 'Mondrup F', 'Pott FC', 'Møller TP', 'Winkel P', 'Wetterslev J', 'Perner, Anders']	New England Journal of Medicine	article	10.1056/nejmoa1204242	236.45	2012-06-27T00:00:00+00:00	2012	6	25	7	1	0.757575757575758	0.212121212121212	0.0303030303030303	33	male	0.99			firstlast	Anders Åneman, Nicolai Haase, Anne Guttormsen, Jyrki Tenhunen, Gudmundur Klemenzson, Aneman A, Kristian Madsen, Morten Møller, Jeanie Elkjær, Lone Poulsen, Asger Bendtsen, Robert Winding, Morten Steensen, Pawel Berezowicz, Peter Søe-Jensen, Morten Bestle, Kristian Strand, Jørgen Wiis, Jonathan White, Klaus Thornberg, Lars Quist, Jonas Nielsen, Lasse Andersen, Lars Holst, Katrin Thormar, Anne-Lene Kjældgaard, Maria Fabritius, Frederik Mondrup, Frank Pott, Thea Møller, Per Winkel, Jørn Wetterslev, Anders Perner
10060445	980032	['Christopher J. Phillips', 'Jeremy A. Greene', 'Scott H. Podolsky', 'Phillips, Christopher J.', 'Greene, Jeremy A.', 'Podolsky, Scott H.']	New England Journal of Medicine	article	10.1056/nejmp1211131	161.3	2012-10-03T00:00:00+00:00	2012	10	3	0	0	1	0	0	3	male	0.99	male	0.99	firstlast	Christopher Phillips, Jeremy Greene, Scott Podolsky
10060975	835733	['J.M. Baeten', 'D. Donnell', 'P. Ndase', 'N.R. Mugo', 'J.D. Campbell', 'J. Wangisi', 'J.W. Tappero', 'E.A. Bukusi', 'C.R. Cohen', 'E. Katabira', 'A. Ronald', 'E. Tumwesigye', 'E. Were', 'K.H. Fife', 'J. Kiarie', 'C. Farquhar', 'G. John-Stewart', 'A. Kakia', 'J. Odoyo', 'A. Mucunguzi', 'E. Nakku-Joloba', 'R. Twesigye', 'K. Ngure', 'C. Apaka', 'H. Tamooh', 'F. Gabona', 'A. Mujugira', 'D. Panteleeff', 'K.K. Thomas', 'L. Kidoguchi', 'M. Krows', 'J. Revall', 'S. Morrison', 'H. Haugen', 'M. Emmanuel-Ogier', 'L. Ondrejcek', 'R.W. Coombs', 'L. Frenkel', 'C. Hendrix', 'N.N. Bumpus', 'D. Bangsberg', 'J.E. Haberer', 'W.S. Stevens', 'J.R. Lingappa', 'C. Celum', 'Baeten JM', 'Donnell D', 'Ndase P', 'Mugo NR', 'Campbell JD', 'Wangisi J', 'Tappero JW', 'Bukusi EA', 'Cohen CR', 'Katabira E', 'Ronald A', 'Tumwesigye E', 'Were E', 'Fife KH', 'Kiarie J', 'Farquhar C', 'John-Stewart G', 'Kakia A', 'Odoyo J', 'Mucunguzi A', 'Nakku-Joloba E', 'Twesigye R', 'Ngure K', 'Apaka C', 'Tamooh H', 'Gabona F', 'Mujugira A', 'Panteleeff D', 'Thomas KK', 'Kidoguchi L', 'Krows M', 'Revall J', 'Morrison S', 'Haugen H', 'Emmanuel-Ogier M', 'Ondrejcek L', 'Coombs RW', 'Frenkel L', 'Hendrix C', 'Bumpus NN', 'Bangsberg D', 'Haberer JE', 'Stevens WS', 'Lingappa JR', 'Celum C', 'Baeten, Jared M.', 'Jared M. Baeten', 'Deborah Donnell', 'Patrick Ndase', 'Nelly R. Mugo', 'James D. Campbell', 'Jonathan Wangisi', 'Jordan W. Tappero', 'Elizabeth A. Bukusi', 'Craig R. Cohen', 'Elly Katabira', 'Allan Ronald', 'Elioda Tumwesigye', 'Edwin Were', 'Kenneth H. Fife', 'James Kiarie', 'Carey Farquhar', 'Grace John-Stewart', 'Aloysious Kakia', 'Josephine Odoyo', 'Akasiima Mucunguzi', 'Edith Nakku-Joloba', 'Rogers Twesigye', 'Kenneth Ngure', 'Cosmas Apaka', 'Harrison Tamooh', 'Fridah Gabona', 'Andrew Mujugira', 'Dana Panteleeff', 'Katherine K. Thomas', 'Lara Kidoguchi', 'Meighan Krows', 'Jennifer Revall', 'Susan Morrison', 'Harald Haugen', 'Mira Emmanuel-Ogier', 'Lisa Ondrejcek', 'Robert W. Coombs', 'Lisa Frenkel', 'Craig Hendrix', 'Namandjé N. Bumpus', 'David Bangsberg', 'Jessica E. Haberer', 'Wendy S. Stevens', 'Jairam R. Lingappa', 'Connie Celum', 'Donnell, Deborah', 'Ndase, Patrick', 'Mugo, Nelly R.', 'Campbell, James D.', 'Wangisi, Jonathan', 'Tappero, Jordan W.', 'Bukusi, Elizabeth A.', 'Cohen, Craig R.', 'Katabira, Elly', 'Ronald, Allan', 'Tumwesigye, Elioda', 'Were, Edwin', 'Fife, Kenneth H.', 'Kiarie, James', 'Farquhar, Carey', 'John-Stewart, Grace', 'Kakia, Aloysious', 'Odoyo, Josephine', 'Mucunguzi, Akasiima', 'Nakku-Joloba, Edith', 'Twesigye, Rogers', 'Ngure, Kenneth', 'Apaka, Cosmas', 'Tamooh, Harrison', 'Gabona, Fridah', 'Mujugira, Andrew', 'Panteleeff, Dana', 'Thomas, Katherine K.', 'Kidoguchi, Lara', 'Krows, Meighan', 'Revall, Jennifer', 'Morrison, Susan', 'Haugen, Harald', 'Emmanuel-Ogier, Mira', 'Ondrejcek, Lisa', 'Coombs, Robert W.', 'Frenkel, Lisa', 'Hendrix, Craig', 'Bumpus, Namandjé N.', 'Bangsberg, David', 'Haberer, Jessica E.', 'Stevens, Wendy S.', 'Lingappa, Jairam R.', 'Celum, Connie']	New England Journal of Medicine	article	10.1056/nejmoa1108524	291.936	2012-07-11T00:00:00+00:00	2012	7	22	20	3	0.488888888888889	0.444444444444444	0.0666666666666667	45	male	0.99	female	0.96	firstlast	Jared Baeten, Deborah Donnell, Patrick Ndase, Nelly Mugo, James Campbell, Jonathan Wangisi, Jordan Tappero, Elizabeth Bukusi, Craig Cohen, Elly Katabira, Allan Ronald, Elioda Tumwesigye, Edwin Were, Kenneth Fife, James Kiarie, Carey Farquhar, Grace John-Stewart, Aloysious Kakia, Josephine Odoyo, Akasiima Mucunguzi, Edith Nakku-Joloba, Rogers Twesigye, Kenneth Ngure, Cosmas Apaka, Harrison Tamooh, Fridah Gabona, Andrew Mujugira, Dana Panteleeff, Katherine Thomas, Lara Kidoguchi, Meighan Krows, Jennifer Revall, Susan Morrison, Harald Haugen, Mira Emmanuel-Ogier, Lisa Ondrejcek, Robert Coombs, Lisa Frenkel, Craig Hendrix, Namandjé Bumpus, David Bangsberg, Jessica Haberer, Wendy Stevens, Jairam Lingappa, Connie Celum
10064703	255884	['John K. Iglehart', 'Iglehart, John K.']	New England Journal of Medicine	article	10.1056/nejmhpr1107519	47.174	2011-09-07T00:00:00+00:00	2011	9	1	0	0	1	0	0	1	male	0.99	male	0.99	firstlast	John Iglehart
10066379	30729976	['Beltrame, Anna', 'Staffolani, Silvia', 'Anna Beltrame', 'Silvia Staffolani']	New England Journal of Medicine	article	10.1056/nejmicm1707912	35.55	2017-12-21T00:00:00+00:00	2017	12	0	2	0	0	1	0	2	female	0.98	female	0.99	lastfirst	Beltrame Anna, Staffolani Silvia
10071482	4810307	['Horsburgh, C Robert', 'Barry, Clifton E', 'Lange, Christoph']	New England Journal of Medicine	article	10.1056/nejmra1413919	271.058	2015-11-26T22:00:20+00:00	2015	11	3	0	0	1	0	0	3	male	0.99	male	1	lastfirst	Horsburgh Robert, Barry Clifton, Lange Christoph
10074034	4443265	['Mallikethi-Reddy, Sagar', 'Jagadeesh, Kavyashri']	New England Journal of Medicine	article	10.1056/nejmc1508689#sa1	0.25	2015-08-27T22:00:30+00:00	2015	8	2	0	0	1	0	0	2	male	0.98	male	0.99	firstlast	Mallikethi-Reddy Sagar, Jagadeesh Kavyashri
10074552	3048999	['Sara M Tolaney', 'William T Barry', 'Chau T Dang', 'Denise A Yardley', 'Beverly Moy', 'P Kelly Marcom', 'Kathy S Albain', 'Hope S Rugo', 'Matthew Ellis', 'Iuliana Shapira', 'Antonio C Wolff', 'Lisa A Carey', 'Beth A Overmoyer', 'Ann H Partridge', 'Hao Guo', 'Clifford A Hudis', 'Ian E Krop', 'Harold J Burstein', 'Eric P Winer', 'Tolaney SM', 'Barry WT', 'Dang CT', 'Yardley DA', 'Moy B', 'Marcom PK', 'Albain KS', 'Rugo HS', 'Ellis M', 'Shapira I', 'Wolff AC', 'Carey LA', 'Overmoyer BA', 'Partridge AH', 'Guo H', 'Hudis CA', 'Krop IE', 'Burstein HJ', 'Winer EP', 'Tolaney, Sara M.', 'Sara M. Tolaney', 'William T. Barry', 'Chau T. Dang', 'Denise A. Yardley', 'P. Kelly Marcom', 'Kathy S. Albain', 'Hope S. Rugo', 'Antonio C. Wolff', 'Lisa A. Carey', 'Beth A. Overmoyer', 'Ann H. Partridge', 'Clifford A. Hudis', 'Ian E. Krop', 'Harold J. Burstein', 'Eric P. Winer', 'Barry, William T.', 'Dang, Chau T.', 'Yardley, Denise A.', 'Moy, Beverly', 'Marcom, P. Kelly', 'Albain, Kathy S.', 'Rugo, Hope S.', 'Ellis, Matthew', 'Shapira, Iuliana', 'Wolff, Antonio C.', 'Carey, Lisa A.', 'Overmoyer, Beth A.', 'Partridge, Ann H.', 'Guo, Hao', 'Hudis, Clifford A.', 'Krop, Ian E.', 'Burstein, Harold J.', 'Winer, Eric P.']	New England Journal of Medicine	article	10.1056/nejmoa1406281	207.85	2015-01-08T00:00:00+00:00	2015	1	0	1	20	0	0.0476190476190476	0.952380952380952	21					nofirstname	Marcom P, Sara Tolaney, P Kelly, William Barry, Chau Dang, Denise Yardley, Beverly Moy, Marcom Kelly, Kathy Albain, Hope Rugo, Matthew Ellis, Iuliana Shapira, Antonio Wolff, Lisa Carey, Beth Overmoyer, Ann Partridge, Hao Guo, Clifford Hudis, Ian Krop, Harold Burstein, Eric Winer
10074613	25213939	['Venkataramani, Atheendar S.', 'Tsai, Alexander C.', 'Atheendar S. Venkataramani', 'Alexander C. Tsai']	New England Journal of Medicine	article	10.1056/nejmp1711416	267.576	2017-09-13T00:00:00+00:00	2017	9	1	0	1	0.5	0	0.5	2			male	0.99	firstlast	Venkataramani Atheendar, Tsai Alexander
10078234	18246613	['Burnouf, Thierry', 'Dye, John M', 'Abayomi, Akin', ', ']	New England Journal of Medicine	article	10.1056/nejmc1700090	10.25	2017-03-30T00:00:00+00:00	2017	3	3	0	0	1	0	0	3	male	0.99	male	0.96	lastfirst	Burnouf Thierry, Dye John, Abayomi Akin
10078296	16041435	['Knox, David C.', 'Anderson, Peter L.', 'Harrigan, P. Richard', 'Tan, Darrell H.S.']	New England Journal of Medicine	article	10.1056/nejmc1611639	121.65	2017-02-02T00:00:00+00:00	2017	2	4	0	0	1	0	0	4	male	0.99	male	0.98	lastfirst	Knox David, Anderson Peter, Harrigan Richard, Tan Darrell
10078393	1313184	['Douglas B. Sawyer']	New England Journal of Medicine	article	10.1056/nejmcibr1214975	21.7	2013-03-21T00:00:00+00:00	2013	3	1	0	0	1	0	0	1	male	0.99	male	0.99	firstlast	Douglas Sawyer
10083319	649328	['Jay P. Patel', 'Mithat Gönen', 'Maria E. Figueroa', 'Hugo Fernandez', 'Zhuoxin Sun', 'Janis Racevskis', 'Pieter Van Vlierberghe', 'Igor Dolgalev', 'Sabrena Thomas', 'Olga Aminova', 'Kety Huberman', 'Janice Cheng', 'Agnes Viale', 'Nicholas D. Socci', 'Adriana Heguy', 'Athena Cherry', 'Gail Vance', 'Rodney R. Higgins', 'Rhett P. Ketterling', 'Robert E. Gallagher', 'Mark Litzow', 'Marcel R.M. van den Brink', 'Hillard M. Lazarus', 'Jacob M. Rowe', 'Selina Luger', 'Adolfo Ferrando', 'Elisabeth Paietta', 'Martin S. Tallman', 'Ari Melnick', 'Omar Abdel-Wahab', 'Ross L. Levine', 'Patel JP', 'Gönen M', 'Figueroa ME', 'Fernandez H', 'Sun Z', 'Racevskis J', 'Van Vlierberghe P', 'Dolgalev I', 'Thomas S', 'Aminova O', 'Huberman K', 'Cheng J', 'Viale A', 'Socci ND', 'Heguy A', 'Cherry A', 'Vance G', 'Higgins RR', 'Ketterling RP', 'Gallagher RE', 'Litzow M', 'van den Brink MR', 'Lazarus HM', 'Rowe JM', 'Luger S', 'Ferrando A', 'Paietta E', 'Tallman MS', 'Melnick A', 'Abdel-Wahab O', 'Levine RL']	New England Journal of Medicine	article	10.1056/nejmoa1112304	50.102	2012-03-14T00:00:00+00:00	2012	3	19	11	1	0.612903225806452	0.354838709677419	0.032258064516129	31	male	0.92	male	0.82	firstlast	Jay Patel, Mithat Gönen, Maria Figueroa, Hugo Fernandez, Zhuoxin Sun, Janis Racevskis, Pieter Van, Igor Dolgalev, Sabrena Thomas, Olga Aminova, Kety Huberman, Janice Cheng, Agnes Viale, Nicholas Socci, Adriana Heguy, Athena Cherry, Gail Vance, Rodney Higgins, Rhett Ketterling, Robert Gallagher, Mark Litzow, Marcel van, Hillard Lazarus, Jacob Rowe, Selina Luger, Adolfo Ferrando, Elisabeth Paietta, Martin Tallman, Ari Melnick, Omar Abdel-Wahab, Ross Levine
10084595	34062296	['Jourdain, Gonzague', 'Ngo-Giang-Huong, Nicole', 'Harrison, Linda', 'Decker, Luc', 'Khamduang, Woottichai', 'Tierney, Camlin', 'Salvadori, Nicolas', 'Cressey, Tim R.', 'Sirirungsi, Wasna', 'Achalapong, Jullapong', 'Yuthavisuthi, Prapap', 'Kanjanavikai, Prateep', 'Na Ayudhaya, Orada P.', 'Siriwachirachai, Thitiporn', 'Prommas, Sinart', 'Sabsanong, Prapan', 'Limtrakul, Aram', 'Varadisai, Supang', 'Putiyanun, Chaiwat', 'Suriyachai, Pornnapa', 'Liampongsabuddhi, Prateung', 'Sangsawang, Suraphan', 'Matanasarawut, Wanmanee', 'Buranabanjasatean, Sudanee', 'Puernngooluerm, Pichit', 'Bowonwatanuwong, Chureeratana', 'Puthanakit, Thanyawee', 'Klinbuayaem, Virat', 'Thongsawat, Satawat', 'Thanprasertsuk, Sombat', 'Siberry, George K.', 'Watts, Diane H.', 'Chakhtoura, Nahida', 'Murphy, Trudy V.', 'Nelson, Noele P.', 'Chung, Raymond T.', 'Pol, Stanislas', 'Chotivanich, Nantasak', 'Gonzague Jourdain', 'Nicole Ngo-Giang-Huong', 'Linda Harrison', 'Luc Decker', 'Woottichai Khamduang', 'Camlin Tierney', 'Nicolas Salvadori', 'Tim R. Cressey', 'Wasna Sirirungsi', 'Jullapong Achalapong', 'Prapap Yuthavisuthi', 'Prateep Kanjanavikai', 'Orada P. Na Ayudhaya', 'Thitiporn Siriwachirachai', 'Sinart Prommas', 'Prapan Sabsanong', 'Aram Limtrakul', 'Supang Varadisai', 'Chaiwat Putiyanun', 'Pornnapa Suriyachai', 'Prateung Liampongsabuddhi', 'Suraphan Sangsawang', 'Wanmanee Matanasarawut', 'Sudanee Buranabanjasatean', 'Pichit Puernngooluerm', 'Chureeratana Bowonwatanuwong', 'Thanyawee Puthanakit', 'Virat Klinbuayaem', 'Satawat Thongsawat', 'Sombat Thanprasertsuk', 'George K. Siberry', 'Diane H. Watts', 'Nahida Chakhtoura', 'Trudy V. Murphy', 'Noele P. Nelson', 'Raymond T. Chung', 'Stanislas Pol', 'Nantasak Chotivanich']	New England Journal of Medicine	article	10.1056/nejmoa1708131	187.65	2018-03-08T00:00:00+00:00	2018	3	20	11	7	0.526315789473684	0.289473684210526	0.184210526315789	38	male	0.99	male	1	lastfirst	Jourdain Gonzague, Ngo-Giang-Huong Nicole, Harrison Linda, Decker Luc, Khamduang Woottichai, Tierney Camlin, Salvadori Nicolas, Cressey Tim, Sirirungsi Wasna, Achalapong Jullapong, Yuthavisuthi Prapap, Kanjanavikai Prateep, Na Ayudhaya, Siriwachirachai Thitiporn, Prommas Sinart, Sabsanong Prapan, Limtrakul Aram, Varadisai Supang, Putiyanun Chaiwat, Suriyachai Pornnapa, Liampongsabuddhi Prateung, Sangsawang Suraphan, Matanasarawut Wanmanee, Buranabanjasatean Sudanee, Puernngooluerm Pichit, Bowonwatanuwong Chureeratana, Puthanakit Thanyawee, Klinbuayaem Virat, Thongsawat Satawat, Thanprasertsuk Sombat, Siberry George, Watts Diane, Chakhtoura Nahida, Murphy Trudy, Nelson Noele, Chung Raymond, Pol Stanislas, Chotivanich Nantasak
10084617	3842440	['Weaver SC', 'Lecuit M']	New England Journal of Medicine	article	10.1056/nejmra1406035	236.75	2015-03-26T00:00:00+00:00	2015	3	0	0	2	0	0	1	2					nofirstname	Weaver S, Lecuit M
10086753	4894750	['Palmer, Biff F', 'Clegg, Deborah J']	New England Journal of Medicine	article	10.1056/nejmc1511638	4.35	2015-12-17T00:00:00+00:00	2015	12	1	1	0	0.5	0.5	0	2	male	0.88	female	0.99	lastfirst	Palmer Biff, Clegg Deborah
10087129	1033979	['Albert E. Barskey', 'Cynthia Schulte', 'Jennifer B. Rosen', 'Elizabeth F. Handschur', 'Elizabeth Rausch-Phung', 'Margaret K. Doll', 'Kisha P. Cummings', 'E. Oscar Alleyne', 'Patricia High', 'Jacqueline Lawler', 'Andria Apostolou', 'Debra Blog', 'Christopher M. Zimmerman', 'Barbara Montana', 'Rafael Harpaz', 'Carole J. Hickman', 'Paul A. Rota', 'Jennifer S. Rota', 'William J. Bellini', 'Kathleen M. Gallagher', 'Barskey AE', 'Schulte C', 'Rosen JB', 'Handschur EF', 'Rausch-Phung E', 'Doll MK', 'Cummings KP', 'Alleyne EO', 'High P', 'Lawler J', 'Apostolou A', 'Blog D', 'Zimmerman CM', 'Montana B', 'Harpaz R', 'Hickman CJ', 'Rota PA', 'Rota JS', 'Bellini WJ', 'Gallagher KM', 'Barskey, Albert E.', 'Schulte, Cynthia', 'Rosen, Jennifer B.', 'Handschur, Elizabeth F.', 'Rausch-Phung, Elizabeth', 'Doll, Margaret K.', 'Cummings, Kisha P.', 'Alleyne, E. Oscar', 'High, Patricia', 'Lawler, Jacqueline', 'Apostolou, Andria', 'Blog, Debra', 'Zimmerman, Christopher M.', 'Montana, Barbara', 'Harpaz, Rafael', 'Hickman, Carole J.', 'Rota, Paul A.', 'Rota, Jennifer S.', 'Bellini, William J.', 'Gallagher, Kathleen M.']	New England Journal of Medicine	article	10.1056/nejmoa1202865	170.766	2012-11-01T00:00:00+00:00	2012	11	1	0	21	0.0454545454545455	0	0.954545454545455	22					nofirstname	E Oscar, Alleyne E, Albert Barskey, Cynthia Schulte, Jennifer Rosen, Elizabeth Handschur, Elizabeth Rausch-Phung, Margaret Doll, Kisha Cummings, Alleyne Oscar, Patricia High, Jacqueline Lawler, Andria Apostolou, Debra Blog, Christopher Zimmerman, Barbara Montana, Rafael Harpaz, Carole Hickman, Paul Rota, Jennifer Rota, William Bellini, Kathleen Gallagher
